昧	2782		mèi	obscure	obscure, dark; darken	くらい	マイ	[sound:agj-pinyin-mei4.mp3]	2340
澡	2783		zǎo	bath	wash, bathe	あらう	ソウ	[sound:agj-pinyin-zao3.mp3]	2341
辣	2784		là	spicy hot	peppery, pungent, hot; cruel	からい きびしい むごい	ラツ	[sound:agj-pinyin-la4.mp3]	2343
蚊	2785		wén	mosquito	mosquito; gnat	か	ブン	[sound:agj-pinyin-wen2.mp3]	2345
僧	2786		sēng	Buddhist monk	Buddhist priest, monk; san of Sanskrit sangha	ぼうず	ソウ	[sound:agj-pinyin-seng1.mp3]	2346
柱	2787		zhù	pillar	pillar, post; support; lean on	はしら ことじ ささえる	チュウ	[sound:agj-pinyin-zhu4.mp3]	2347
挫	2788		cuò	frustrate	push down; chop down; grind	くじく くじける	ザ サ	[sound:agj-pinyin-cuo4.mp3]	2348
籠	2789	笼	lóng	cage	cage; cage-like basket	かご こめる こもる	ロウ	[sound:agj-pinyin-long2.mp3]	2350
抖	2790		dǒu	quiver	tremble, shake, rouse; give shake	あげる ふるう	トウ ト	[sound:agj-pinyin-dou3.mp3]	2351
訝	2791	讶	yà	surprised	express surprise, be surprised	いぶかる	ガ ゲ	[sound:agj-pinyin-ya4.mp3]	2352
勃	2793		bó	vibrant	suddenly, sudden, quick	にわかに おこる	ボツ ホツ	[sound:agj-pinyin-bo2.mp3]	2353
顛	2794	颠	diān	invert	top, peak, summit; upset	いただき たおれる	テン	[sound:agj-pinyin-dian1.mp3]	2354
淘	2795		táo	wash in a container	wash in sieve; weed out	よなげる	トウ	[sound:agj-pinyin-tao2.mp3]	2355
撲	2797	扑	pū	pounce on	pound, beat, strike; attack	うつ	ボク ハク ホク	[sound:agj-pinyin-pu1.mp3]	2356
瘟	2798		wēn		epidemic, plague, pestilence	えやみ	オン	[sound:agj-pinyin-wen1.mp3]	2360
癢	2799	痒	yǎng	itch	itch	かゆい	ヨウ	[sound:agj-pinyin-yang3.mp3]	2361
肆	2800		sì	IV	indulge; excess; numeral four; particle meaning now, therefore; shop	つらねる みせ ほしいまま	シ	[sound:agj-pinyin-si4.mp3]	2362
漆	2802		qī	wall paint	varnish, lacquer, paint	うるし	シツ	[sound:agj-pinyin-qi1.mp3]	2363
猩	2803		xīng	orangutan	species of orangutan	あかいろ	セイ ショウ	[sound:agj-pinyin-xing1.mp3]	2366
帖	2804		tiē	note	invitation card; notice	かきもの	ジョウ チョウ	[sound:agj-pinyin-tie1.mp3]	2367
佐	2805		zuǒ	assistant	assist, aid, second; subordinate	たすけ たすける すけ	サ	[sound:agj-pinyin-zuo3.mp3]	2368
祈	2806		qí	supplicate	pray; entreat, beseech	いのる いのり	キ	[sound:agj-pinyin-qi2.mp3]	2371
矮	2807		ǎi	short of stature	short, dwarf; low	ひくい	ワイ アイ	[sound:agj-pinyin-ai3.mp3]	2374
賄	2808	贿	huì	bribe	bribe; bribes; riches, wealth	まかなう まいなう まかない	ワイ カイ	[sound:agj-pinyin-hui4.mp3]	2376
婉	2809		wǎn	tactful	amiable, congenial; restrained	うつくしい	エン	[sound:agj-pinyin-wan3.mp3]	2378
饒	2810	饶	ráo	spare	bountiful, abundant, plentiful	ゆたか	ジョウ ニョウ	[sound:agj-pinyin-rao2.mp3]	2380
闖	2811	闯	chuǎng	rush	rush in, burst in, charge in	うかがう	チン	[sound:agj-pinyin-chuang3.mp3]	2381
歧	2812		qí	fork in the road	fork of road; branching off	ゆび わかれる	キ ギ	[sound:agj-pinyin-qi2.mp3]	2383
諷	2813	讽	fěng fèng	mock	recite, incant; satirize	そらんじる	フウ	[sound:agj-pinyin-feng3.mp3]	2384
熬	2814		áo	stew	cook down, to boil; endure	いる	ゴウ	[sound:agj-pinyin-ao2.mp3]	2385
診	2815	诊	zhěn	diagnose	examine patient, diagnose	みる	シン	[sound:agj-pinyin-zhen3.mp3]	2386
霜	2816		shuāng	frost	frost; crystallized; candied	しも	ソウ	[sound:agj-pinyin-shuang1.mp3]	2387
諧	2817	谐	xié	in accord	harmonize, agree; joke, jest	やわらぐ かなう	カイ	[sound:agj-pinyin-xie2.mp3]	2388
掙	2818	挣	zhēng	struggle	to strive, endeavor, struggle; to earn; to pierce; to wedge in	さす	ソウ ショウ	[sound:agj-pinyin-zheng1.mp3]	2389
鈞	2819	钧	jūn	30 catties	unit of measure equivalent to thirty catties	ひとしい	キン	[sound:agj-pinyin-jun1.mp3]	2390
覓	2820	觅	mì	try to find	seek; search	もとめる	ベキ	[sound:agj-pinyin-mi4.mp3]	2391
瀟	2821	潇	xiāo		sound of beating wind and rain; light, ethereal	きよし	ショウ	[sound:agj-pinyin-xiao1.mp3]	2392
屑	2822		xiè	bits	bits, scraps, crumbs, fragments	いさぎょい くず	セツ	[sound:agj-pinyin-xie4.mp3]	2393
鋪	2823	铺	pù	shop	spread out, arrange; shop, store; place to sleep, bed	しく みせ	ホ フ	[sound:agj-pinyin-pu4.mp3]	2395
黏	2824		nián	sticky	stick to; glutinous, sticky; glue	ねばる	ネン	[sound:agj-pinyin-nian2.mp3]	2396
遣	2825		qiǎn	dispatch	send, dispatch; send off, exile	つかわす つかう やる	ケン	[sound:agj-pinyin-qian3.mp3]	2397
蹈	2827		dǎo	tread	stamp feet; dance	ふむ	トウ ドウ	[sound:agj-pinyin-dao3.mp3]	2398
懸	2828	悬	xuán	suspend	hang, suspend, hoist; be hung	かける かかる	ケン ケ	[sound:agj-pinyin-xuan2.mp3]	2399
蝴	2829		hú	butterfly (front end)	butterfly		コ	[sound:agj-pinyin-hu2.mp3]	2402
汁	2830		zhī	juice	juice, liquor, fluid, sap, gravy, sauce	しる	ジュウ	[sound:agj-pinyin-zhi1.mp3]	2403
攏	2831	拢	lǒng	draw near	collect, bring together	とる	ロウ ル	[sound:agj-pinyin-long3.mp3]	2404
帆	2832		fān fán	sail	sail; boat	ほ	ハン	[sound:agj-pinyin-fan1.mp3]	2405
壺	2833	壶	hú	kettle	jar, pot, jug, vase; surname	つぼ	コ	[sound:agj-pinyin-hu2.mp3]	2406
瑟	2834		sè	Chinese harp	large stringed musical instrument; dignified, massive; sound of wind	おおごと	シツ	[sound:agj-pinyin-se4.mp3]	2407
雁	2835		yàn	wild goose	wild goose	かり	ガン	[sound:agj-pinyin-yan4.mp3]	2408
穗	2836		suì	ear of grain	ear of grain; tassel; Guangzhou	ほ	スイ	[sound:agj-pinyin-sui4.mp3]	2411
慨	2837		kǎi	incensed	sigh, regret; generous	なげく	ガイ カイ	[sound:agj-pinyin-kai3.mp3]	2412
哼	2838		hēng	hum	hum; sing softly; groan, moan; (Cant.) an interjecting indicating disapproval	おびえる	コウ キョウ	[sound:agj-pinyin-heng1.mp3]	2413
淒	2839		qī	miserable	bitter cold, miserable, dreary	さむい	セイ サイ	[sound:agj-pinyin-qi1.mp3]	2414
膜	2840		mó	membrane	membrane; to kneel and worship	まく うすかわ	マク バク	[sound:agj-pinyin-mo2.mp3]	2416
濾	2841	滤	lǜ	filter	strain out, filter	こす	リョ ロ	[sound:agj-pinyin-luu4.mp3]	2418
范	2842		fàn	Fan	surname; bee-like insect	はち いがた のり	ハン ホン	[sound:agj-pinyin-fan4.mp3]	2420
恕	2843		shù	pardon	forgive, excuse, show mercy	ゆるす	ジョ ショ	[sound:agj-pinyin-shu4.mp3]	2421
醬	2844	酱	jiàng	thick sauce	any jam-like or paste-like food	ひしお	ショウ	[sound:agj-pinyin-jiang4.mp3]	2422
纖	2845	纤	xiān	fiber	fine, delicate; minute; graceful	ほそい ちいさい しなやか	セン	[sound:agj-pinyin-xian1.mp3]	2423
輻	2846	辐	fú	spokes	spokes of wheel	や	フク	[sound:agj-pinyin-fu2.mp3]	2424
稚	2847		zhì	immature	young, immature; childhood	おさない いとけない	チ	[sound:agj-pinyin-zhi4.mp3]	2426
郁	2848		yù	Yu-2	sweet smelling, rich in aroma; (Cant.) to move, hit	あきらか かぐわしい さかん	イク	[sound:agj-pinyin-yu4.mp3]	2427
募	2849		mù	recruit	levy, raise; summon; recruit	つのる	ボ モ	[sound:agj-pinyin-mu4.mp3]	2428
豫	2850		yù	pleased	relaxed, comfortable, at ease	あらかじめ	ヨ シャ ショ	[sound:agj-pinyin-yu4.mp3]	2429
艇	2851		tǐng	light boat	small boat, dugout, punt	ふね	テイ	[sound:agj-pinyin-ting3.mp3]	2430
枯	2852		kū	withered	dried out, withered, decayed	かれる からす	コ	[sound:agj-pinyin-ku1.mp3]	2431
寵	2853	宠	chǒng	dote on	favorite, concubine; favor	めぐみ めぐむ	チョウ	[sound:agj-pinyin-chong3.mp3]	2433
漁	2854	渔	yú	fishing	to fish; seize; pursue; surname	すなどる いさる すなどり	リョウ ギョ	[sound:agj-pinyin-yu2.mp3]	2436
淹	2855		yān	inundate	drown; cover with liquid, steep	ひたす ひさしい とどまる	エン ヨウ	[sound:agj-pinyin-yan1.mp3]	2437
岩	2857		yán	rock	cliff; rocks; mountain	いわ	ガン	[sound:agj-pinyin-yan2.mp3]	2438
墊	2858	垫	diàn	pad	advance money, pay for another	おちいる おぼれる なやむ	テン テウ デウ	[sound:agj-pinyin-dian4.mp3]	2439
鞭	2859		biān	whip	whip; whip; string of firecrackers	むち むちうつ	ヘン ベン	[sound:agj-pinyin-bian1.mp3]	2440
縫	2860	缝	fèng	sew	sew, mend	ぬう ぬいめ	ホウ	[sound:agj-pinyin-feng4.mp3]	2441
斑	2861		bān	speck	mottled, striped, freckle	まだら	ハン	[sound:agj-pinyin-ban1.mp3]	2444
竿	2862		gān	pole	bamboo pole; penis	さお	カン	[sound:agj-pinyin-gan1.mp3]	2446
駝	2863	驼	tuó	camel (back end)	a camel; humpbacked; to carry on the back	せむし	タ ダ	[sound:agj-pinyin-tuo2.mp3]	2447
崎	2864		qí	rugged	rough, uneven, jagged, rugged	さき けわしい	キ	[sound:agj-pinyin-qi2.mp3]	2449
冤	2865		yuān	injustice	grievance, injustice, wrong	かがむ ぬれぎぬ	エン	[sound:agj-pinyin-yuan1.mp3]	2450
棵	2866		kē	flora	numerary adjunct for trees	きぎれ	カン カ	[sound:agj-pinyin-ke1.mp3]	2451
僕	2867	仆	pú	servant	slave, servant, I	しもべ やつがれ	ボク	[sound:agj-pinyin-pu2.mp3]	2452
疊	2869	叠	dié	heap	repeat, duplicate; repetitious	たたむ たたみ かさねる	ジョウ チョウ	[sound:agj-pinyin-die2.mp3]	2453
箏	2870	筝	zhēng	Chinese zither	stringed musical instrument; kite	こと	ソウ ショウ	[sound:agj-pinyin-zheng1.mp3]	2454
剎	2871	刹	shā	brake	temple	はたばしら てら くに	サツ セチ	[sound:agj-pinyin-sha1.mp3]	2455
墜	2872	坠	zhuì	plunge	fall down, drop, sink, go to ruin	おちる	ツイ	[sound:agj-pinyin-zhui4.mp3]	2456
遮	2873		zhē	screen	cover, shield, protect	さえぎる	シャ	[sound:agj-pinyin-zhe1.mp3]	2457
螺	2874		luó	spiral shell	spiral shell; conch; spiral	にな	ラ	[sound:agj-pinyin-luo2.mp3]	2458
煎	2875		jiān	saute	fry in fat or oil; boil in water	いる	セン	[sound:agj-pinyin-jian1.mp3]	2459
癮	2876	瘾	yǐn	addiction	rash; addiction, craving, habit	はれもの	イン オン	[sound:agj-pinyin-yin3.mp3]	2461
蠟	2877	蜡	là	wax	wax; candle; waxy, glazed	みつろう ろうそく	ロウ	[sound:agj-pinyin-la4.mp3]	2462
瞎	2878		xiā	visionless	blind, reckless; rash	めくら かため	カツ	[sound:agj-pinyin-xia1.mp3]	2463
禱	2879	祷	dǎo	pray	pray; entreat, beg, plead; prayer	いのる いのり まつる	トウ	[sound:agj-pinyin-dao3.mp3]	2464
坎	2880		kǎn	hump	pit, hole; snare, trap; crisis	あな	カン	[sound:agj-pinyin-kan3.mp3]	2466
蒂	2881		dì	fruit stem	peduncle or stem of plants	へた	テイ タイ	[sound:agj-pinyin-di4.mp3]	2467
魁	2882		kuí	leader	chief; leader; best; monstrous	かしら さきがけ	カイ	[sound:agj-pinyin-kui2.mp3]	2469
唇	2883		chún	lips	lips	くちびる	シン	[sound:agj-pinyin-chun2.mp3]	2470
錶	2884	表	biǎo	watch	a watch, clock		ヒョウ	[sound:agj-pinyin-biao3.mp3]	2473
籲	2885		yù	plead	appeal; request; implore	よぶ	ユ ヤク	[sound:agj-pinyin-yu4.mp3]	2474
娛	2886	娱	yú	amusement	pleasure, enjoyment, amusement	たのしむ	ゴ ク	[sound:agj-pinyin-yu2.mp3]	2475
甩	2887		shuǎi	fling	throw away, discard		シュツ	[sound:agj-pinyin-shuai3.mp3]	2476
屎	2888		shǐ	excrement	excrement, shit, dung	くそ	シ キ	[sound:agj-pinyin-shi3.mp3]	2478
沾	2889		zhān	soak	moisten, wet, soak; touch	うるおう	テン	[sound:agj-pinyin-zhan1.mp3]	2479
撫	2890	抚	fǔ	comfort	pat, console, comfort; pacify	なでる	ブ フ	[sound:agj-pinyin-fu3.mp3]	2480
傘	2891	伞	sǎn	umbrella	umbrella, parasol, parachute	かさ	サン	[sound:agj-pinyin-san3.mp3]	2481
嬌	2892	娇	jiāo	attractive	seductive and loveable; tender	なまめかしい	キョウ	[sound:agj-pinyin-jiao1.mp3]	2482
錫	2893	锡	xī	tin	tin, stannum; bestow, confer	すず	セキ シャク シ	[sound:agj-pinyin-xi1.mp3]	2483
禿	2894	秃	tū	bald	bald, bare, stripped	はげ はげる かむろ	トク	[sound:agj-pinyin-tu1.mp3]	2486
淪	2895	沦	lún	sink	be lost; sink, be submerged	しずむ	リン ロン	[sound:agj-pinyin-lun2.mp3]	2487
剝	2896	剥	bō	peel off	peel, peel off, to shell, strip	はぐ むく はげる	ハク	[sound:agj-pinyin-bo1.mp3]	2488
揭	2897		jiē	reveal	raise, lift up; surname	かかげる	ケイ ケツ	[sound:agj-pinyin-jie1.mp3]	2489
溶	2898		róng	dissolve	to melt, dissolve; overflowing with	とける	ヨウ	[sound:agj-pinyin-rong2.mp3]	2490
匿	2899		nì	keep out of sight	hide; go into hiding	かくれる かくす	トク	[sound:agj-pinyin-ni4.mp3]	2492
趟	2900		tàng	trip	time, occasion; take journey	おどる	トウ チョウ ジョウ	[sound:agj-pinyin-tang4.mp3]	2493
盆	2901		pén	basin	basin, tub, pot, bowl	はち	ボン ホン	[sound:agj-pinyin-pen2.mp3]	2494
湧	2902		yǒng	gush	well up; gush forth; rise	わく	ユウ ヨウ	[sound:agj-pinyin-yong3.mp3]	2495
坊	2903		fāng	workshop	neighborhood, urban subdivision; (J) priest's residence; (Buddhist) priest; boy	まち へや てら	ボウ	[sound:agj-pinyin-fang1.mp3]	2496
炭	2904		tàn	charcoal	charcoal; coal; carbon	すみ	タン	[sound:agj-pinyin-tan4.mp3]	3307
碳	2905		tàn	carbon	carbon		タン	[sound:agj-pinyin-tan4.mp3]	2497
赴	2906		fù	go to	go to; attend, be present	おもむく	フ	[sound:agj-pinyin-fu4.mp3]	2498
磚	2907	砖	zhuān	brick	tile, brick	かわら	セン	[sound:agj-pinyin-zhuan1.mp3]	2500
栗	2908		lì	chestnut	chestnut tree, chestnuts; surname	くり おののく	リツ	[sound:agj-pinyin-li4.mp3]	2501
狹	2909	狭	xiá	narrow	narrow, limited; narrow-minded; to pinch	せまい せばめる	キョウ コウ	[sound:agj-pinyin-xia2.mp3]	2502
菊	2911		jú	chrysanthemum	chrysanthemum	きくのはな	キク	[sound:agj-pinyin-ju2.mp3]	2504
嘎	2912		gā	caw	sound of laughter; bad, malevolent		カツ ケチ	[sound:agj-pinyin-ga1.mp3]	2505
瘦	2913		shòu	emaciated	thin, emaciated, lean; meager	やせる	ソウ シュウ	[sound:agj-pinyin-shou4.mp3]	2506
氧	2914		yǎng	oxygen	oxygen		ヨウ	[sound:agj-pinyin-yang3.mp3]	2508
頹	2915	颓	tuí	decrepit	ruined, decayed; disintegrate	くずれる くずす おとがい	タイ タ	[sound:agj-pinyin-tui2.mp3]	2509
驢	2916	驴	lǘ	donkey	donkey, ass	うさぎうま	リョ ロ	[sound:agj-pinyin-luu2.mp3]	2511
債	2917	债	zhài	debt	debt, loan, liabilities	かり	サイ	[sound:agj-pinyin-zhai4.mp3]	2514
摧	2918		cuī	wreck	destroy, break, injure	くだく おす ひく	サイ サ スイ	[sound:agj-pinyin-cui1.mp3]	2515
鹽	2919	盐	yán	salt	(same as of U+5869 塩) salt	しお	エン	[sound:agj-pinyin-yan2.mp3]	2516
挽	2920		wǎn	tow	pull; pull back, draw back	ひく	バン	[sound:agj-pinyin-wan3.mp3]	2519
墾	2921	垦	kěn	reclaim	cultivate, reclaim, to farm land	ひらく	コン	[sound:agj-pinyin-ken3.mp3]	2520
霞	2922		xiá	red sky	rosy clouds	かすみ かすむ	カ ゲ	[sound:agj-pinyin-xia2.mp3]	2521
伐	2923		fá	fell	cut down, subjugate, attack	きる うつ ほこる	バツ	[sound:agj-pinyin-fa2.mp3]	2522
畔	2924		pàn	littoral	boundary path dividing fields	あぜ くろ そむく	ハン	[sound:agj-pinyin-pan4.mp3]	2523
逍	2925		xiāo		ramble, stroll, jaunt, loiter	さまよう たちもとおる	ショウ	[sound:agj-pinyin-xiao1.mp3]	2526
瑩	2926	莹	yíng	lustrous	lustre of gems; bright, lustrous	あきらか みがく しぼむ	エイ	[sound:agj-pinyin-ying2.mp3]	2527
脾	2927		pí	spleen	spleen, pancreas; disposition	ひぞう とまる もも	ヒ ハイ ヘイ	[sound:agj-pinyin-pi2.mp3]	2528
帕	2928		pà	handkerchief	turban, kerchief, veil; wrap	つつむ	バツ メチ ハ ヘ ハク ミャク	[sound:agj-pinyin-pa4.mp3]	2530
噪	2929		zào	chirping	be noisy; chirp loudly	さわぐ	ソウ	[sound:agj-pinyin-zao4.mp3]	2531
穫	2930	获	huò	harvest	harvest, cut grain	かる とりいれる	カク	[sound:agj-pinyin-huo4.mp3]	2532
縛	2931	缚	fù	bind fast	to tie	しばる	バク ハク	[sound:agj-pinyin-fu4.mp3]	2533
暈	2932	晕	yūn	dizzy	halo in sky; fog; dizzy, faint	かさ ぼかし めまい	ウン	[sound:agj-pinyin-yun1.mp3]	2534
裙	2933		qún	skirt	skirt, apron, petticoat	もすり	クン	[sound:agj-pinyin-qun2.mp3]	2535
頸	2934	颈	jǐng	neck	neck, throat	くび	ケイ	[sound:agj-pinyin-jing3.mp3]	2536
竊	2935	窃	qiè	pilfer	secretly, stealthily; steal; thief	ぬすむ ひそかに	セツ	[sound:agj-pinyin-qie4.mp3]	2537
濁	2936	浊	zhuó	turbid	muddy, turbid, dirty, filthy	にごる にごす にごり	ダク	[sound:agj-pinyin-zhuo2.mp3]	2538
峽	2937	峡	xiá	gorge	gorge, strait, ravine; isthmus	はざま	キョウ コウ	[sound:agj-pinyin-xia2.mp3]	2539
倘	2938		tǎng	if	if, supposing, in event of	もし たちもとほる	ショウ トウ	[sound:agj-pinyin-tang3.mp3]	2540
蘊	2939	蕴	yùn	amass	collect, gather, store; profound; (Budd.) skandha	つむ たくわえる おさめる	ウン オン	[sound:agj-pinyin-yun4.mp3]	2541
囊	2940		náng	sack	bag, purse, sack; put in bag	ふくろ	ノウ	[sound:agj-pinyin-nang2.mp3]	2543
霉	2941		méi	mildew	mildew, mold; moldy, mildewed	つゆ しめり しみ	バイ メ	[sound:agj-pinyin-mei2.mp3]	2544
剃	2942		tì	shave	shave	そる	テイ	[sound:agj-pinyin-ti4.mp3]	2546
衍	2943		yǎn	develop	overflow, spill over, spread out	はびこる しく あまり	エン	[sound:agj-pinyin-yan3.mp3]	2547
廂	2944	厢	xiāng	side room	side-room, wing; theatre box	ひさし	ショウ ソウ	[sound:agj-pinyin-xiang1.mp3]	2549
臟	2945	脏	zàng	guts	internal organs, viscera	はらわた	ゾウ ソウ	[sound:agj-pinyin-zang4.mp3]	2550
枕	2946		zhěn	pillow	pillow	まくら	チン	[sound:agj-pinyin-zhen3.mp3]	2551
慌	2947		huāng	nervous	nervous, panicky, frantic	あわてる あわただし くらい	コウ	[sound:agj-pinyin-huang1.mp3]	2552
豔	2948		yàn		plump, voluptuous, beautiful	なまめかしい つや	エン	[sound:agj-pinyin-yan4.mp3]	2553
湘	2949		xiāng	Hunan Province	Hunan province	にる	ショウ ソウ	[sound:agj-pinyin-xiang1.mp3]	2554
熄	2950		xī	put out	put out, extinguish, quash	きえる やむ	ソク	[sound:agj-pinyin-xi1.mp3]	2555
畜	2951		chù	livestock	livestock, domestic animals	たくわえる やしなう かう	チク キク キュウ	[sound:agj-pinyin-chu4.mp3]	3106
蓄	2952		xù	save up	store, save, hoard, gather	たくわえる たくわえ	チク キク	[sound:agj-pinyin-xu4.mp3]	2557
削	2953		xuē	peel	scrape off, pare, trim	けずる	サク ショウ	[sound:agj-pinyin-xue1.mp3]	2558
鵬	2954	鹏	péng	roc	fabulous bird of enormous size	おおとり	ホウ	[sound:agj-pinyin-peng2.mp3]	2559
券	2955		quàn	voucher	certificate, ticket; title deeds	わりふ てがた	ケン	[sound:agj-pinyin-quan4.mp3]	2560
渺	2956		miǎo	insignificant	endlessly long, boundless, vast	ひろい はるか	ビョウ	[sound:agj-pinyin-miao3.mp3]	2561
臘	2957	腊	là	dried meat	year end sacrifice; dried meat		ロウ	[sound:agj-pinyin-la4.mp3]	2562
伺	2958		cì	attend to	serve, wait upon, attend; examine	うかがう うかがい	シ	[sound:agj-pinyin-ci4.mp3]	2563
蕾	2959		lěi	flower bud	buds, unopened flowers	つぼみ	ライ	[sound:agj-pinyin-lei3.mp3]	2564
挨	2960		āi	suffer	near, close by, next to, towards, against; to wait; to lean on	ひらく	アイ	[sound:agj-pinyin-ai1.mp3]	2566
漿	2961	浆	jiāng	thick liquid	any thick fluid; starch; broth	こんず	ショウ	[sound:agj-pinyin-jiang1.mp3]	2567
娶	2962		qǔ	take a wife	marry, take wife	めとる	シュ	[sound:agj-pinyin-qu3.mp3]	2568
廚	2963	厨	chú	kitchen	kitchen; closet; cupboard	くりゃ	ズ チュウ	[sound:agj-pinyin-chu2.mp3]	2569
睜	2964	睁	zhēng	unshut	to open the eyes; stare	めつき	セイ ジョウ	[sound:agj-pinyin-zheng1.mp3]	2570
薛	2965		xuē	Xue	kind of marsh grass; feudal state	かわらよもぎ はますげ	セツ セチ	[sound:agj-pinyin-xue1.mp3]	2572
蓬	2966		péng	disheveled	type of raspberry; fairyland	よもぎ	ホウ	[sound:agj-pinyin-peng2.mp3]	2573
垮	2967		kuǎ	collapse	be defeated, fail, collapse			[sound:agj-pinyin-kua3.mp3]	2574
暨	2968		jì		and; attain, reach; confines	およぶ	キ	[sound:agj-pinyin-ji4.mp3]	2575
鑼	2969	锣	luó	gong	gong	どら	ラ	[sound:agj-pinyin-luo2.mp3]	2576
遂	2970		suì	satisfy	comply with, follow along; thereupon	とげる ついに	スイ ズイ	[sound:agj-pinyin-sui4.mp3]	2577
喧	2971		xuān	boisterous	lively, noisy; clamor, talk loudly	かまびすし	ケン	[sound:agj-pinyin-xuan1.mp3]	2578
釘	2972	钉	dīng	nail	nail, spike; pursue closely	くぎ	テイ チョウ	[sound:agj-pinyin-ding1.mp3]	2579
堵	2973		dǔ	stop up	wall; stop, prevent; stop up	かき	ト	[sound:agj-pinyin-du3.mp3]	2580
醇	2974		chún	mellow wine	rich, good as wine; pure, unmixed	もっぱら	シュン ジュン	[sound:agj-pinyin-chun2.mp3]	2581
耕	2975		gēng	till	plow, cultivate	たがやす	コウ	[sound:agj-pinyin-geng1.mp3]	2583
濱	2976	滨	bīn	water's edge	beach, sea coast; river bank	はま	ヒン ホウ	[sound:agj-pinyin-bin1.mp3]	2584
履	2977		lǚ	footwear	footwear, shoes; walk on, tread	はく くつ ふむ	リ	[sound:agj-pinyin-luu3.mp3]	2586
艱	2978	艰	jiān	arduous	difficult, hard; distressing	なやむ かたい	カン ケン	[sound:agj-pinyin-jian1.mp3]	2587
緯	2979	纬	wěi	latitude	woof; parallels of latitude	よこいと	イ	[sound:agj-pinyin-wei3.mp3]	2588
姦	2980	奸	jiān	adultery	adultery, debauchery; debauch	みだら かしましい	カン ケン	[sound:agj-pinyin-jian1.mp3]	2589
摯	2981	挚	zhì	earnest	sincere, warm, cordial; surname	いたる	シ	[sound:agj-pinyin-zhi4.mp3]	2590
鴉	2982	鸦	yā	raven	crow, raven; Corvus species (various)	からす	ア	[sound:agj-pinyin-ya1.mp3]	2591
蒸	2983		zhēng	steam	steam; evaporate	むす おがら むらす	ジョウ	[sound:agj-pinyin-zheng1.mp3]	2592
葡	2984		pú	grapes (A)	grapes		ホ ブ	[sound:agj-pinyin-pu2.mp3]	2593
嚐	2985		cháng	taste	taste	なめる	ショウ	[sound:agj-pinyin-chang2.mp3]	2594
霍	2986		huò	all at once	quickly, suddenly; surname	にわか	カク	[sound:agj-pinyin-huo4.mp3]	2597
妓	2987		jì	prostitute	prostitute	わざおぎ	キ ギ	[sound:agj-pinyin-ji4.mp3]	2599
棉	2988		mián	cotton	cotton; cotton padded	わた	メン	[sound:agj-pinyin-mian2.mp3]	2600
秉	2989		bǐng	wield	grasp, hold; bundle; authority	とる	ヘイ	[sound:agj-pinyin-bing3.mp3]	2601
爹	2990		diē	dad	father, daddy		タ ダ	[sound:agj-pinyin-die1.mp3]	2602
撈	2991	捞	lāo	scoop up	scoop out of water; dredge, fish	すくいあげ とる	ロウ リョウ	[sound:agj-pinyin-lao1.mp3]	2603
綁	2992	绑	bǎng	truss	bind, tie, fasten	しばる	ホウ	[sound:agj-pinyin-bang3.mp3]	2604
呻	2993		shēn	groan	groan, moan; recite with intonation	うたう うめく	シン	[sound:agj-pinyin-shen1.mp3]	2607
拂	2994		fú	caress	shake off, brush away; dust	はらう	フツ ホツ ヒツ	[sound:agj-pinyin-fu2.mp3]	2608
貳	2995	贰	èr	II	number two	ふたつ	ニ ジ	[sound:agj-pinyin-er4.mp3]	2609
燭	2996	烛	zhú	candle	candle, taper; to shine, illuminate	ともしび	ショク ソク	[sound:agj-pinyin-zhu2.mp3]	2610
懲	2997	惩	chéng	chasten	punish, reprimand; warn	こらす こりる こらしめる	チョウ	[sound:agj-pinyin-cheng2.mp3]	2611
宴	2998		yàn	banquet	to entertain, feast; a feast, banquet	うたげ たのしむ	エン	[sound:agj-pinyin-yan4.mp3]	2612
撇	2999		piē	cast aside	discard, abandon, throw away	ぬぐう	ヘツ ヘチ ヘイ	[sound:agj-pinyin-pie1.mp3]	2613
爍	3000	烁	shuò	luminous	shine, glitter, sparkle	とかす	シャク	[sound:agj-pinyin-shuo4.mp3]	2614
汰	3001		tài	get rid of	excessive; scour, wash out	よなげる にごる おごる	タ タイ	[sound:agj-pinyin-tai4.mp3]	2615
癌	3002		ái	cancer	cancer; marmoset	がん	ガン	[sound:agj-pinyin-ai2.mp3]	2617
咕	3003		gū	mutter	mumble, mutter, murmur; rumble	ぶつぶついう	コ	[sound:agj-pinyin-gu1.mp3]	2618
崩	3004		bēng	crumble	rupture, split apart, collapse	くずれる くずす	ホウ	[sound:agj-pinyin-beng1.mp3]	2619
膩	3005	腻	nì	sick and tired of	greasy, oily, dirty; smooth	あぶら あぶらあか	ジ ニ	[sound:agj-pinyin-ni4.mp3]	2620
撰	3006		zhuàn	compose	compose, write, compile	えらぶ	サン セン	[sound:agj-pinyin-zhuan4.mp3]	2621
樸	3007	朴	pǔ	plain	simple, honest; plain; rough	きじ あらき すなお	ボク ハク ホク	[sound:agj-pinyin-pu3.mp3]	2622
棺	3008		guān	coffin	coffin	ひつぎ	カン	[sound:agj-pinyin-guan1.mp3]	2623
頌	3009	颂	sòng	extol	laud, acclaim; hymn; ode	ほめる たたえる かたち	ショウ ジュ ヨウ	[sound:agj-pinyin-song4.mp3]	2624
魄	3010		pò	vigor	vigor; body; dark part of moon	たましい	ハク バク	[sound:agj-pinyin-po4.mp3]	2625
